age,dependents,monthly_income,job_stability_years,electricity_bill_ratio,gas_bill_ratio,mobile_bill_ratio,savings_ratio,avg_monthly_balance,target
26,1,58758.29497307824,3.479318082993496,0.8566078232216249,0.5520948019118842,0.7249449291083443,0.1728318598953848,13968.412296043614,1
22,2,58116.25117698584,2.43734904157772,0.7856592178930637,0.7097605945759997,0.9022349763910913,0.3412011885993521,19475.111371349176,0
29,2,56665.02041381504,1.8260847756699268,0.5537557065285684,0.5331494901925979,0.7649746298085425,0.20759136812582368,17294.43543390506,1
33,2,50970.12296935163,1.877933104824054,0.7806722239404387,0.6428278171945573,0.6258558127815211,0.4825157108598004,18405.371510621502,1
25,0,37218.39654140317,2.5153526747786663,0.8305117717124364,0.6716583974405523,0.834050578304254,0.10894045839638933,18790.450735070663,1
34,1,41710.688853174375,0.38657343441327263,0.9407586286568148,0.9265883041698014,0.65202707460186,0.4956541357074862,15660.119911178206,0
44,2,63517.88211114741,3.4115273143353058,0.5350428212095716,0.9189937383037678,0.8286657119876717,0.0556032611515145,21396.452328898155,1
36,1,59283.6479990689,1.7575377200465103,0.6478169925484203,0.5057786099917005,0.9118552430487601,0.2532618345780416,14173.437965486693,1
32,0,33980.18110669441,1.123793889693443,0.8461704719563062,0.7661393075025462,0.9717958549309093,0.16331529793127408,24414.111390129263,1
31,0,60433.49155645786,1.3916353524931946,0.517165817935906,0.6117718778016412,0.6268210427796954,0.30482846110625644,21468.99486577524,1
24,0,65705.34126517203,0.9014714264310891,0.6017767280887354,0.6600465490227778,0.7215866335049963,0.09344787439148243,14694.222699820897,1
43,0,50645.969464564056,4.507840427638943,0.6093351982023341,0.5108256427627675,0.8609855932031867,0.4441202938080631,14429.785331324587,0
35,1,55115.37416815528,0.8451875818127552,0.8346632063867869,0.8748729327226565,0.7261812011379156,0.11143688018508367,23909.932073820484,1
37,0,62137.822226914504,4.414630594474313,0.6429803397377237,0.9752948878762007,0.7804102444772154,0.3143251995977531,16481.03371200005,0
31,0,41651.40324605118,2.8612169798422564,0.7997978311300786,0.6096335201569258,0.6080363450177184,0.06500608837454443,27736.68644909669,1
31,2,77955.17365545777,4.337254776944301,0.9826742233381536,0.6708864335239162,0.877399202464736,0.18994644371318442,9382.769428803493,0
33,0,64676.93574375839,2.3703210845275606,0.8966214910006169,0.6032169973649322,0.9533120526048051,0.1173753060245352,14739.326125666554,0
30,2,56288.337766441546,4.638168597405368,0.666451402322253,0.9650243318207643,0.9907438591251819,0.49003099058526517,18078.026710831342,0
22,0,49585.90586978346,1.057453718041751,0.7361999844196822,0.5046779839537134,0.9322133395823052,0.05540961543368403,19843.677744814788,1
26,0,55937.32933536497,2.7734587642363726,0.6003369510505014,0.7919311406455176,0.6127105049695513,0.20857790323083242,23317.22414431547,1
41,2,31276.61001602666,0.6291934525683457,0.5078600051517249,0.935381980561075,0.8607415872707238,0.18624923480131267,18990.431605479585,1
29,0,74985.05321491542,2.236101426011822,0.6448576990624291,0.5931535870576734,0.7982636985255479,0.34581811621178893,18393.953194157868,1
32,1,63546.6988813082,2.849518483234212,0.6847043056024691,0.794997645681041,0.9751581972855661,0.07537008503617029,16634.81133612545,1
33,1,67568.16316162706,3.0283761108658602,0.7821835864592377,0.5253240524324425,0.960855545877594,0.4147779972547679,16043.780144475564,0
22,0,50369.08596420431,1.8276439845363956,0.9720333246318649,0.9072925667839047,0.9952184697528829,0.2599357085180671,16435.452474966052,0
43,1,45676.52964704447,0.38167821083226416,0.9739260365359168,0.637214561386469,0.944773689704673,0.2537476568425828,19610.941583033917,0
41,2,41908.31355979669,3.2766303569132633,0.5350491494296443,0.9943767085976303,0.8187568535428602,0.15205544617193098,10768.780738552663,1
32,0,59762.89530616168,2.442159302266389,0.8073228397655852,0.9610048102448885,0.8859602061640423,0.27052104528642057,22683.3520267874,0
26,0,43849.43504412475,0.6843943331862845,0.5211763254439281,0.866257984966357,0.985870894546616,0.21375205490091065,20346.889755102595,1
36,2,47751.716801783514,4.679379847030498,0.8240405374078518,0.7484213206857459,0.831246691106637,0.160311396313521,19413.03186771326,1
26,2,56556.789520103,4.778343310917216,0.5588515311375732,0.8832945559304509,0.9359916748049053,0.12590012228965713,25688.90312762155,0
33,2,42088.06019796393,4.283031399156845,0.9732014125110502,0.5653045237713811,0.9768839504488239,0.3777510055430801,22974.634157974055,0
26,0,62527.361167798284,4.219341502587987,0.9321693412694847,0.6550998198070856,0.8282150764995175,0.11391933800448778,20638.103561567095,1
38,2,49787.10706532175,0.49335637934028065,0.5111644152766917,0.5134481942884286,0.6636616984320708,0.12559189826339923,23267.952618026364,1
38,2,31902.568180448336,4.967100547912839,0.8910658622289281,0.8225123208048701,0.6622253572560858,0.30968210626848147,16886.849232607135,0
33,1,41959.967854780065,2.001903399318658,0.8179485585853055,0.9027688190407572,0.6461268696671839,0.15173487829500684,22967.216870878477,0
36,1,65698.22539964317,0.8156055793355677,0.7476845953171896,0.9731427767565839,0.7905292721099761,0.2567194055797427,24104.862299317174,1
36,0,38755.96983965141,4.0605086410861055,0.8013172433762442,0.8432535925251206,0.7920566313091018,0.2988128087629009,7764.575271586151,0
27,1,60728.929846851424,1.1286538423152892,0.8391250302315687,0.8660456201113647,0.8469484753484815,0.17349339064182395,28849.613884256665,1
33,1,51460.08124033487,2.6308766033479576,0.9422287377802565,0.9477278891174756,0.7931491256482986,0.20459941289127537,21670.471547341884,0
41,2,47939.59637925064,0.6400803260171817,0.8836788305213727,0.968189014429063,0.98922200619361,0.14459307217355544,23053.029335671163,0
39,2,80151.1298093993,2.3732286163794427,0.7876889096649953,0.7456487749348528,0.7165243282395812,0.2571910201230318,25415.048152865493,1
35,1,34589.40508484415,2.7907074670147116,0.9123078303725043,0.5548936948541372,0.9495266502178616,0.49657995920183146,19316.13039517111,0
23,1,41118.396740122604,2.2296197997567138,0.9934614782518001,0.7332086549360786,0.6401321710468778,0.2132203553907276,17918.952076199144,1
30,1,49718.83917219911,0.347434123763265,0.6500910104466473,0.7780369314361448,0.8407670712146922,0.34399867065959266,21498.830184454848,1
26,0,78988.992704601,2.4246951529138165,0.5592103470091341,0.815772385697772,0.8593300869438134,0.3361525029586992,33796.85386179031,0
41,0,49746.78587849231,2.3447142172040794,0.8657241303543499,0.9946422786546367,0.9088920506305804,0.4039168247821135,19497.16036089723,0
22,0,53291.03526266542,1.308101386453369,0.9892981669564915,0.9587816076453852,0.8012088851780803,0.37036329676269447,16796.40231623019,0
44,1,45969.97400496037,4.608007998287182,0.5583529606012338,0.6981821013728642,0.678890514810121,0.05530088028740767,26710.54603172384,1
24,1,54303.542942742846,2.0889616634912804,0.7158536290041211,0.5567268431353549,0.747599045025376,0.18914769162665257,9565.102007507114,1
27,0,46714.191120362455,4.320578980981925,0.5311338210928611,0.6073957991113355,0.7088646065982517,0.4416050650450642,19453.446039215076,1
26,0,58343.87125319907,0.5483191481672095,0.8882659713853949,0.5868998114167103,0.7676422062540809,0.29279759835970615,16820.82267147768,1
42,1,59290.24791782594,1.594386421030907,0.9743543578585561,0.6780063635744983,0.81198732308508,0.09690083878489564,23144.45583604022,1
26,2,47190.73804606161,0.8816542688402002,0.7494970772259999,0.938244641972616,0.8500281165508997,0.17426159945335806,20681.13614640402,1
22,0,36494.23954284724,2.0420539392409625,0.7047605736300946,0.7189842530743596,0.9380487779667049,0.1775237518816618,14499.012419719933,1
38,1,51122.83816430883,0.558183435854393,0.9538595116252605,0.7836386856989286,0.9640041284241423,0.4429298094759904,23235.749295694575,0
40,1,66825.460981054,2.2051740292281026,0.5666941946585583,0.5895834374193574,0.7850325139605472,0.29903057198176436,15896.939967109265,1
35,2,40080.072874649486,1.7693537172411817,0.9457921557375127,0.7464241404921983,0.6354685749425015,0.32374562938042983,19762.981880546904,1
33,1,54007.00268471961,1.1165752363700259,0.6960630014006837,0.9368138607001459,0.9188260758406882,0.21517911077001872,17864.28542817985,1
31,1,35531.11483984859,3.2108970597515754,0.7797032061789486,0.8867316317590384,0.790863090056156,0.07713967281097947,24072.894452421177,1
41,0,37522.3119862817,4.75455744073916,0.7641460525641546,0.5405953578995109,0.8185786405485045,0.08386172734855035,17705.82535633553,1
42,0,65604.39002363586,1.0355673677479342,0.8079895872052225,0.9310361343750575,0.8383176559891754,0.23917214373249235,4544.2979367468215,1
39,2,58298.40059179136,3.558954199492252,0.971061656878752,0.6369140487099633,0.8671471034967961,0.12987224528431804,14423.833692746459,0
32,2,54187.581560461134,3.7119044462837145,0.9755635161336889,0.8328581246699837,0.9560403440130031,0.09691815179047795,20315.883269174432,0
23,1,22138.72082830046,2.490602582129312,0.9155741335818428,0.5731914525713657,0.9808584780840764,0.1680095951740307,16701.959239373715,1
39,0,43365.28554275952,4.488341730502835,0.5957720385188997,0.8373221850429011,0.9760677276233147,0.3839208622703045,25960.897170595134,0
28,2,57281.768037040245,4.831950330324201,0.6667581621942297,0.5178507144285817,0.9237854609132138,0.08285823697870824,14895.772204705067,1
36,2,32611.21390494812,1.811232260269247,0.7439124251272724,0.8003223505351089,0.9556969014335212,0.2517016591570307,22883.52439441573,1
32,2,45753.37532109684,3.2551664900159376,0.9527304696842587,0.8229700853806721,0.6198619075793431,0.42173922180381285,24039.57666802786,0
39,1,59199.84452743181,3.311063089500561,0.760432411923106,0.6222483570295321,0.939645066581863,0.17056616681323797,20880.78879274872,1
44,0,31866.335439862327,2.018177631262523,0.988717832334399,0.96848804485524,0.6289060947416097,0.18584339685368562,22045.048789293716,1
33,2,29848.560956614438,1.583955372473071,0.9919205858346078,0.5229861936002398,0.8984775630345226,0.44789327537180135,19325.88197894198,1
27,0,32074.062605069845,4.668720991139067,0.7992921297314913,0.9458546633924694,0.6677454486374659,0.3425016111186918,21377.637950860302,1
41,2,54013.82253933815,3.9499077465633765,0.9387476697739057,0.6909487438212655,0.7440441783247778,0.4089704428102161,17569.629859630906,0
44,2,43316.017653645176,0.5723228298727207,0.9996113560119495,0.856957370851253,0.6736734716617044,0.18014189744472603,21131.521542228053,1
34,0,60536.58351755738,0.599420357924435,0.9248582590106098,0.8257742136739677,0.777384654654911,0.49855078589421187,18561.00958460174,0
41,0,51452.220622815374,4.612713844264133,0.8284555065931273,0.5841231080139977,0.7646989775266481,0.11340336645948981,18559.63503908815,1
37,0,72566.41661525649,0.40704882513462215,0.9225667627602474,0.6594996377949294,0.6192251375890975,0.4828716894219284,16674.664655016248,1
39,1,35150.21362100782,3.442106731215829,0.5413275308949106,0.7648367404562669,0.9321991780411,0.45594460361825895,18915.35932750492,1
31,2,53981.26046130918,1.1337912347220587,0.8174106587649197,0.9232551351923034,0.9416745983177701,0.29835259209734405,27543.83697768065,0
44,1,40457.4227477042,0.17592671370809332,0.6082610161175026,0.9774300379677343,0.9150028976019983,0.3133834159807163,18793.174121104472,0
29,0,57202.552389776356,0.298187730400451,0.558031825325337,0.5102933166686209,0.9390426412925076,0.39877154531477577,24700.039571633057,1
39,2,51439.23068327408,1.8676105183978104,0.946435626164051,0.6762791277355042,0.900351614124517,0.1880519477864272,22619.182127435975,1
42,1,38082.550114155434,0.3879422584468234,0.8198224718790269,0.8340719622912314,0.9749937781492575,0.28736140192453213,21234.762930279172,0
22,2,48114.17304669349,2.98319599966727,0.6217732729609619,0.7638647166213335,0.830556900079922,0.4560691071782771,21429.43470352099,1
44,1,50877.17692653981,3.2362725568703783,0.6933911488700744,0.9715110579283794,0.8330570186344745,0.0807120667556875,20105.30059475517,1
29,0,42808.2927200573,1.8673428599152446,0.9866382726766959,0.5084847172679738,0.9439639633700766,0.4574879012107487,17089.805375007316,0
27,1,58726.006579802925,3.714390378591754,0.9310910264398143,0.7188696993088179,0.7397662186874387,0.37795007268016134,28590.32143276689,0
26,2,37626.88859997303,2.4502126008478866,0.507790897750258,0.834401923902311,0.6200329416810284,0.39643017302276035,25289.845586488176,1
36,2,75092.10269639795,2.1511425170104106,0.9899004975661722,0.608791856933978,0.899942158159265,0.07912314636519471,20215.498048556885,0
43,2,61444.28360752226,2.0349404439506253,0.6842647366732286,0.8629356930574742,0.7018356717641451,0.1344905010072397,20345.556671423124,1
36,2,54184.893428642434,2.155532436727687,0.8477090829929623,0.5406143141106543,0.7896943248119841,0.4663678096995837,22829.335788189277,0
23,0,84143.77129636629,4.839438249672093,0.8563382823045969,0.7255192647406576,0.6961759342697997,0.10582315181291,14709.575606199463,1
22,1,46288.41408928082,3.407035300192188,0.9558422178535138,0.8381174780953524,0.9308363408112794,0.3340322850102512,16086.09401459491,0
44,0,57336.51041077216,1.5760492358055,0.9425304381018074,0.6333785641202407,0.9833171860317909,0.4022116473616421,10615.681574797349,0
44,0,52672.165563190494,3.6692993510278265,0.6408647957248305,0.5369232088376314,0.6220092414402351,0.15407691102706078,18942.426629034064,1
32,0,59569.61231849389,1.6513369416145802,0.8217677391428655,0.9785108048997214,0.6933486525854673,0.3644555950781498,25957.63113839877,0
31,2,67953.39640479945,0.628574538923381,0.6968527114645022,0.9569115143976313,0.6758248495261241,0.07950943098285848,18589.918064802674,1
39,2,56587.39251933631,2.3768017872782456,0.7627718682298599,0.9631849558058665,0.8692814050965866,0.2744457813691893,30953.90034751087,0
39,2,62501.52674378239,3.7551192956920705,0.7773392627174696,0.989251191648864,0.7714713599101368,0.20049490298736117,17821.92213009223,1
38,1,43395.344115840904,1.888299554436606,0.6981717229155184,0.5923490272056857,0.782504665405691,0.34058390781141296,20889.924707448852,1
29,2,47526.198218434416,4.3458707102367145,0.7319470102202134,0.5788879988962226,0.6628316337521372,0.4500521807319932,18608.40839700751,1
36,1,69659.45072315604,1.9347635204387992,0.6041711339605056,0.5171072931038385,0.7658938566119182,0.10647091315549471,8805.010826778336,1
29,2,57162.273962352316,1.7491951275336586,0.8038231916307359,0.9459113938088912,0.721291312249353,0.25263844361250254,18623.685374735374,0
38,2,52979.88373829826,4.991219569316333,0.8794799077213804,0.8763814205679761,0.8444763658682715,0.24043721292658093,15793.818896895395,0
33,0,40961.06949099779,2.412360114950327,0.7148706020616373,0.8166312055592471,0.6868952914947045,0.19570785727726464,21172.92706588087,1
29,0,61599.152973619406,4.026106048567531,0.9888400441020344,0.9638380795930687,0.845924536450419,0.26607504447531477,26379.111667813955,0
35,0,40622.41494821048,4.024940280299613,0.5286132037057343,0.7875383072462485,0.75109807674357,0.4463278150320349,18235.817246076556,1
25,1,37086.00973075873,4.631846685495897,0.7945803408736072,0.564865376362774,0.7385178248113585,0.4881478701946322,21856.848569643145,1
22,1,51379.10901234706,0.42447527225151827,0.791800386721881,0.588432237467504,0.7222226536644054,0.05127929932273264,18933.0713691608,1
22,2,21170.08959765571,1.3561013821342116,0.5181481392053747,0.5660919651690483,0.8695333976103319,0.3825641944009068,24487.13838729637,1
40,1,57332.920596451695,3.83874045773217,0.612285086198869,0.6538290063615162,0.8249673621731903,0.3267865401408594,31403.176635711323,1
37,2,54523.33036089546,2.8130074619928247,0.9527712918247827,0.6897484165568069,0.9406886800008567,0.49753046623385533,27424.8187819813,0
35,1,45766.35729636968,2.7980747117726694,0.7722570223046069,0.8984195323423437,0.696644071030156,0.09046912814990132,16918.723839487073,1
42,1,46854.58209727955,0.831076509351204,0.7181929374839402,0.5956269557226717,0.6160478317644982,0.41510583570996634,26905.031683515874,1
37,1,48568.14914400322,1.405765070569649,0.7077482227684194,0.8626825764218511,0.672809392735164,0.4702676807548846,21501.13921040503,1
26,0,40530.4714694319,2.6066704285836724,0.9440804160100547,0.7456142510572539,0.7373425457315506,0.4604520343652677,26158.84765402809,0
30,1,52214.871529979515,1.385906823373106,0.6835155878107929,0.9998299605641364,0.6718619961234075,0.30225771689801684,14868.36681129763,1
23,0,47007.26083537382,1.0514139634935753,0.9295834311631288,0.8882912305224345,0.633404271002544,0.1974002652575229,19556.68645081501,1
39,0,51349.42583946342,0.4387802788499806,0.6545962996547251,0.9844764943266464,0.7781353892678274,0.3379567266638977,20893.234600913594,1
27,1,48131.25697598308,0.7786300596167278,0.7657519922514218,0.6711757508176641,0.8707734655009757,0.1877323978504552,19730.42356699471,1
30,2,45769.65593010503,3.8443388124598648,0.5719098847679545,0.5615250965831289,0.900628306781591,0.23552116668517986,21449.231428631927,1
22,2,53341.91148125165,3.5938959029235775,0.9125151561217223,0.7529479025726029,0.7594909298874414,0.2505762431563368,19450.463610194503,0
30,2,59373.19811517812,0.229168421743558,0.867987435502414,0.562119736931737,0.7912178378188193,0.18587757938656857,18217.881992064482,1
37,1,43702.770257985234,1.016420426720555,0.7650465317373832,0.7462258524310323,0.9021881973499202,0.20382231413481106,17713.30595724462,1
34,2,54745.679499751495,2.8022767336635814,0.5129506537394863,0.6349705130876901,0.741083132123338,0.05329090353523305,15906.484682367187,1
30,0,56233.16492617029,1.6131392211838658,0.7406286659287771,0.7455236062140433,0.913906484507189,0.1836854886927416,21541.664631643267,1
42,2,34593.633415921155,4.1162480133976524,0.6125982641126234,0.9748181018109829,0.986950426239588,0.2625374183720038,19287.43595109459,0
34,1,61718.5337018457,3.9249465383107345,0.7066871479375096,0.6445170321117486,0.9521922493365522,0.1278533165978123,17302.268542930917,1
30,2,74677.41596787187,4.457902789790547,0.9282132444293223,0.9967170246847805,0.7814381346748108,0.41251305958385065,12506.114241657717,0
32,0,48942.85171204945,2.8146561575255795,0.8848016526753665,0.6146647347020427,0.8318073979555699,0.2919366599578589,22692.680726674684,0
25,1,47945.65509555164,1.7603823990454925,0.6209764547537986,0.6040541894985167,0.8865705546624265,0.40724630068076717,23378.336061882517,1
23,2,47443.926060855825,3.0303234809245887,0.9924767164627752,0.7723942614995947,0.7397201769744723,0.1076465445671261,15311.901971416404,1
27,1,57447.26905759164,0.445683398727289,0.9516052531452339,0.9210224691580428,0.9196952399905144,0.4192300659913796,20515.134986613502,0
35,1,56129.34231979774,0.04793008870733806,0.7643367215668833,0.8747517595908714,0.7747667981122124,0.4812183172337615,17274.286375948097,1
25,1,30912.065572149753,0.08546760060177683,0.7650751601439567,0.8617684676479825,0.9387366232401736,0.20860429371646783,23591.42001856738,1
27,2,39606.54739719006,2.0377146896710805,0.9506329825016512,0.6413164705760654,0.7018935579704262,0.17777858201040714,17521.503343682805,1
40,1,56087.75419870025,1.1403879705153164,0.8180724042196159,0.5112583880351619,0.6045512225331329,0.34107419427671504,17542.46395537864,1
27,2,48259.73876144299,0.7866885290002384,0.7683442059313865,0.5808741450721262,0.85307535838895,0.3361613497440822,20655.068708160576,1
23,0,36006.585113125766,3.076630078090852,0.8745742618404646,0.6747366505695862,0.7807556469972503,0.1006106175068966,17899.637071021192,1
39,2,68003.1221634562,4.975475213065906,0.6175485576353761,0.9858418752851004,0.6239292468070241,0.46704145311535333,17557.017766443994,0
34,0,40403.44080490424,0.8887660180776819,0.9391887098477998,0.9598887289869398,0.7950449412292302,0.26557526991702196,16926.333057092375,0
30,2,50429.325463963134,2.732107121069694,0.7657076202040272,0.6003222936330497,0.6674279381686059,0.3939873866107677,17788.536270070206,1
44,1,47941.77066285232,0.5986375699994689,0.8017496474858504,0.8628112389923479,0.8518996650724253,0.21169295428260626,18125.294088471604,0
40,2,37055.73438859331,4.671182205360695,0.5449719356274172,0.7895084284516907,0.7780182310579699,0.16769148888009894,20064.34051001917,1
34,1,52219.4576261652,1.4587758428529252,0.6547544793811158,0.5249213250438631,0.6684499007619807,0.10007235323861101,19190.22554098917,1
32,0,54705.282601993036,4.391699100216892,0.7133676683360473,0.6858528056492948,0.7647755788848332,0.1735334216433323,22472.858490975388,1
22,2,44387.887618044464,1.4153821962518842,0.7069547617180097,0.7430368701829513,0.6930835232709875,0.49704401548683336,14232.772393246498,1
43,1,45965.69282732622,4.030262400933598,0.889142183089229,0.8337870616750509,0.8612387121891658,0.3460820827474912,30446.011030495596,0
28,0,57205.84451315136,1.0469066672288636,0.641161198745004,0.6474525580072217,0.7180573496182922,0.4112520485191562,20110.731270186974,1
42,0,26298.340812039343,1.463947150767222,0.591054631171533,0.9669093145272412,0.9288069400205212,0.4813291078490677,24856.55592163542,1
36,2,39859.953797027345,0.9623768270181698,0.7913086257311266,0.7259395283518348,0.6056652821966049,0.0855461083081628,22414.76431729157,1
22,0,52561.21875838855,1.3212993892482783,0.8075074291835412,0.6242648120584826,0.7613671906169179,0.12411249158074712,20603.380155991843,1
33,1,43679.135276118606,4.174328776666576,0.5607916535431204,0.6582140436236239,0.8468321822351884,0.4675845613974281,22255.930612712214,1
28,0,43507.65123524658,3.195162487733487,0.5012342514929979,0.8759427143094821,0.6090433137796651,0.30404915674697647,21698.150063877143,0
36,0,60820.31055435402,2.02939834418612,0.9588245400109294,0.8201426837872816,0.6863367610096218,0.3356821424326297,19121.54265461628,0
42,1,42400.10861554782,4.857605135410782,0.539818498556667,0.87108901072289,0.730967983811784,0.24243542707387777,31968.700106766446,1
40,0,73750.13901336589,2.3243076356478687,0.948933465971,0.6461709126604499,0.6087378218329377,0.41649293065528886,25573.70893258059,0
22,0,28945.849065332983,4.8487998562942565,0.6996074371932055,0.6634243092517722,0.8186762819402682,0.2827598968265378,12028.79352833728,1
38,0,23456.07400133518,0.9829346145543011,0.8265279539975335,0.6983595582753925,0.8523473556337932,0.4217582562436985,25254.563312709513,1
38,0,60547.233937621495,4.523192135574747,0.5928073453531981,0.5942964992475019,0.6910089007252131,0.4964839716105687,20354.074331715066,1
24,1,38192.58488753542,0.06911102048747342,0.9119585139137445,0.8455222724681241,0.8173930909313514,0.341027052921393,28183.194427890932,1
33,0,38395.11694072407,2.7265160118287874,0.5900966934499372,0.6646747570389243,0.9996507556629989,0.2879661127256139,18368.270183634748,1
27,1,61816.799285836125,2.115261971460074,0.6932545741574534,0.6631181120709706,0.9547677150989279,0.21432103441935196,8322.087821714607,1
32,0,44032.77696744247,2.6254392273598963,0.6190128897404132,0.6346824849435699,0.623464332640196,0.13761339911539142,18243.882805856178,1
24,0,60924.34179037886,2.767224159738495,0.9187529788434684,0.7264139023507127,0.65115298576653,0.3454960044000071,11989.603619807516,0
29,0,42675.056686970485,1.9451567703385546,0.9291679068244397,0.8859880396171054,0.7977613285397309,0.07818673626389491,16596.36782986804,1
35,0,54350.37826370368,4.990989234430476,0.6860144446851156,0.9178043527291366,0.698080445945886,0.48032941340040797,17146.199235961874,0
35,1,43862.930240258946,4.8825359515031295,0.6536892355021369,0.9022539388416133,0.6323876948707323,0.34139984247690297,21888.439715868713,0
31,1,38962.25268955654,4.808726883522976,0.8867826875975826,0.8105967888059435,0.7018217970982875,0.4817132479705758,21274.272584517403,0
23,1,70767.2162904166,4.895425236882939,0.9392559859056255,0.640213767529139,0.624471239069521,0.17252352963317408,23200.248929365065,1
35,2,63397.546116317906,3.9650619938469926,0.8120099970570319,0.8674276029041889,0.8119649768462596,0.4759321162778998,22773.177417912182,0
30,0,41280.31180480784,4.94295239513166,0.9637018378645517,0.5196809708710644,0.7961000414682542,0.3254563139841937,29706.74372040505,0
24,0,47859.247558226736,4.461801126375709,0.6915219064250417,0.8990762036552242,0.60253046142246,0.41461878476868,20007.97438169845,0
42,1,67714.72158093537,2.0796631851621057,0.5759432010086811,0.8901137820332874,0.7930065582575717,0.13051548622146647,22571.00384535561,1
29,2,38141.35501926174,3.9238855419170386,0.5898214911585207,0.835000556588239,0.8079220589043964,0.2750496671560201,24423.153349138804,1
37,0,38790.703558302936,4.5603392256281285,0.83491597614861,0.5489627249927889,0.8422814964046396,0.3060321647387613,16770.673984770263,1
23,1,55640.725667658255,3.5630303679354625,0.7037632115393082,0.9986706677641488,0.9880398897626018,0.22678449116910748,13679.321698033607,0
27,0,77245.93472313465,2.1139117028280197,0.5781572991709089,0.8782045962004976,0.9930769708208002,0.16395473084813594,21842.075436106134,0
42,0,50645.97862240939,0.32895121008212624,0.6461134274518039,0.8674034155039465,0.8107717242683289,0.4571486336749022,18002.383126152265,1
33,1,62597.73487384041,4.048484685302938,0.7653025360163743,0.5320039262646558,0.938074679043913,0.08827649672228856,23901.079133629348,1
26,1,37790.722924535985,4.763714365632351,0.5607226334810682,0.6993525632864492,0.6340663079961236,0.11929419099579001,23671.810344864218,1
23,0,54332.628103232404,1.812316301149632,0.5017212494722049,0.5430864998234908,0.8124618489720301,0.19422973990931053,24945.543082657037,1
37,0,45684.623457781265,0.7595302549446981,0.9586490237478063,0.6805185034045204,0.8715600236895846,0.4638965006736767,16070.723571349528,0
26,1,72399.50094352098,1.6325191973527786,0.6524305953890428,0.7852427771785917,0.8258915278278194,0.3038946666354222,17127.794964544984,1
36,0,69184.29013295757,2.9131117908912314,0.6107490726714931,0.9394360941783076,0.6922883977816741,0.21792816132393011,20534.92848883091,1
33,0,77353.00084221634,1.584645016411181,0.8492404048640945,0.6414688664972484,0.6250631945218443,0.23120519684784513,19109.257272913608,1
25,1,41654.128530831105,3.0530936509817694,0.9267013610904391,0.8117073262411373,0.7546677138300758,0.4269999166095034,22282.889980861408,0
36,0,50425.9784888713,4.834261161223153,0.8161393836717621,0.5823259611724028,0.8590569991147035,0.062050808565097086,26800.77270685361,0
32,0,54502.003091888735,3.3536724665384128,0.6272413770492657,0.676981928471112,0.9966852294622248,0.05510257620547534,19501.33639664859,1
37,2,42122.38836408939,1.8132968314281084,0.9308183116771543,0.9736187376181664,0.6946133805535785,0.07073811326072257,13222.181736607385,1
44,1,51572.66239672883,4.678764857357675,0.7552135980636097,0.8738204577913657,0.9671159638845535,0.2611422502788372,10232.474493040776,0
27,2,60907.73643630595,2.8281763435057194,0.6905954014801234,0.7729028820935859,0.6273045598101056,0.31156222757367874,13539.869203805443,1
35,2,43395.61366722195,0.6418619926628333,0.802363059816487,0.6258483995780808,0.9723957095695913,0.33101096472858366,13375.204677317113,0
39,2,41559.722483155696,2.4949050259688077,0.8503061118191582,0.6898526113219443,0.932946707148012,0.37901170598027883,23336.154739324287,0
33,0,40764.1306859616,3.2681822245502494,0.7969149370575711,0.5783466669262572,0.6083781410927391,0.13537570397140808,19760.261972347515,1
32,0,33875.571382535745,4.191271829083693,0.9601227228614029,0.6767335965485304,0.7192741496354659,0.16802810426890172,20373.72959043424,1
34,2,60247.91440512221,4.682383933538237,0.8140089029995268,0.5753164131435962,0.6203826614714134,0.15957815717808485,23608.21256142397,1
42,2,41531.97997128943,1.587080668581926,0.9392903563127882,0.8976535165055571,0.9982023486118238,0.117127444149797,26814.626162798962,0
44,2,40266.7120370144,0.777561820395184,0.7934792175769367,0.5403795449711442,0.7711376018335105,0.15997800938165446,19026.102056354815,1
32,0,56348.83802207289,0.36914321096941205,0.6648397868650624,0.5947027399035525,0.8648694078442549,0.32614369012257793,23713.683070403884,1
44,2,49872.60774940983,3.6917730135414137,0.7661484087415977,0.845583364890377,0.6936762299289547,0.21488521717230913,21760.94862170411,1
37,2,43693.635678738836,3.9757912635771597,0.5431683448258013,0.9512583562102894,0.9734944954670207,0.39556059661876586,12213.249517367753,0
36,1,59727.54572799202,2.0468656346408345,0.6150873169478972,0.9822958048838009,0.7096696354157886,0.2913884597043802,12578.390065177708,0
42,1,43214.64641711092,1.9796270358681451,0.8831158311018583,0.9180114583703884,0.7040858429209194,0.14541762520255402,18300.922685048918,1
36,0,23876.58833247266,4.77118515827316,0.830737805342213,0.6057358881831125,0.7258400383765411,0.2603219002625024,20984.55566383975,1
25,1,65998.91586446976,4.583406625401637,0.5832593552669307,0.6428556429160248,0.7849956658602826,0.31701596116490366,22402.90997139735,1
32,1,40061.65429172806,1.166329509585216,0.7190075881290405,0.9353761764992765,0.6074130904918844,0.43978773714296787,19011.617078151892,1
40,1,41372.54985373682,3.9040382387490364,0.5709961029651249,0.9446664823720554,0.8391350000512338,0.4251729200296987,11518.936950953197,0
36,0,41425.55526826341,3.1135019811647,0.927908928186987,0.8203265829100562,0.6126663188562952,0.24191592598234202,18160.836896929184,0
